method,decay,m,trial,estimate,true_trace,relative_error
Gaussian-Hutch++,1.0,40,17,7.678967653031675,7.485470860550345,0.025849648751034453
Hutchinson,1.0,40,18,7.46240984808684,7.485470860550345,0.0030807697863123643
Hutch++,1.0,40,18,7.186880334745269,7.485470860550345,0.03988934448715801
NA-Hutch++,1.0,40,18,7.202423437572343,7.485470860550345,0.03781290826602612
Gaussian-Hutch++,1.0,40,18,7.25294094990198,7.485470860550345,0.031064166166731848
Hutchinson,1.0,40,19,7.491926804853925,7.485470860550345,0.000862463353855798
Hutch++,1.0,40,19,7.425539805299442,7.485470860550345,0.008006317353628294
NA-Hutch++,1.0,40,19,7.586311505985151,7.485470860550345,0.013471516663868475
Gaussian-Hutch++,1.0,40,19,7.496537044030862,7.485470860550345,0.0014783550275824563
Hutchinson,1.0,40,20,7.325505808477769,7.485470860550345,0.02137007211070958
Hutch++,1.0,40,20,7.277422429106478,7.485470860550345,0.02779363320219658
NA-Hutch++,1.0,40,20,7.480781263982145,7.485470860550345,0.0006264931966958895
Gaussian-Hutch++,1.0,40,20,7.54123595405326,7.485470860550345,0.0074497776481645215
Hutchinson,1.0,40,21,7.584662784755009,7.485470860550345,0.013251260482145727
Hutch++,1.0,40,21,7.3392053937987285,7.485470860550345,0.019539915320819626
NA-Hutch++,1.0,40,21,7.3584234084847076,7.485470860550345,0.01697253979508468
Gaussian-Hutch++,1.0,40,21,7.457298556310642,7.485470860550345,0.0037635981442631673
Hutchinson,1.0,40,22,7.267594448652202,7.485470860550345,0.029106574049521317
Hutch++,1.0,40,22,7.172331034956036,7.485470860550345,0.04183301644317488
NA-Hutch++,1.0,40,22,7.493240572574123,7.485470860550345,0.0010379723825692715
Gaussian-Hutch++,1.0,40,22,7.35273117278369,7.485470860550345,0.017732977689648752
Hutchinson,1.0,40,23,7.514526214419836,7.485470860550345,0.0038815666256370213
Hutch++,1.0,40,23,7.409238298010388,7.485470860550345,0.01018407044261103
NA-Hutch++,1.0,40,23,7.167246129221686,7.485470860550345,0.0425123198335799
Gaussian-Hutch++,1.0,40,23,7.581802857629134,7.485470860550345,0.01286919672434689
Hutchinson,1.0,40,24,7.510452452334327,7.485470860550345,0.0033373440695146184
Hutch++,1.0,40,24,7.607110100779789,7.485470860550345,0.016250045253733213
NA-Hutch++,1.0,40,24,7.058098104792409,7.485470860550345,0.057093636956127986
Gaussian-Hutch++,1.0,40,24,7.641454387596075,7.485470860550345,0.02083817169976419
Hutchinson,1.0,40,25,7.490105005158827,7.485470860550345,0.0006190852512571496
Hutch++,1.0,40,25,7.401746285482855,7.485470860550345,0.011184944357840194
NA-Hutch++,1.0,40,25,7.507640086412827,7.485470860550345,0.002961634114337125
Gaussian-Hutch++,1.0,40,25,7.421859036249292,7.485470860550345,0.008498039132888456
Hutchinson,1.0,40,26,7.869864229768268,7.485470860550345,0.05135192914098951
Hutch++,1.0,40,26,7.690014371019526,7.485470860550345,0.027325403341980605
NA-Hutch++,1.0,40,26,6.936877009182012,7.485470860550345,0.07328782137934861
Gaussian-Hutch++,1.0,40,26,7.457227508763074,7.485470860550345,0.003773089537509015
Hutchinson,1.0,40,27,7.754948172743875,7.485470860550345,0.03600004825531008
Hutch++,1.0,40,27,7.284161417551886,7.485470860550345,0.026893357378410636
NA-Hutch++,1.0,40,27,7.225523566630942,7.485470860550345,0.03472691281043758
Gaussian-Hutch++,1.0,40,27,7.575941546879353,7.485470860550345,0.012086171733805415
Hutchinson,1.0,40,28,7.760086553435718,7.485470860550345,0.036686495479214605
Hutch++,1.0,40,28,7.199633110547866,7.485470860550345,0.03818567399799662
NA-Hutch++,1.0,40,28,7.260682218956104,7.485470860550345,0.030029993541076213
Gaussian-Hutch++,1.0,40,28,7.299616235737211,7.485470860550345,0.024828715290659654
Hutchinson,1.0,40,29,7.392365014269464,7.485470860550345,0.012438208365964577
Hutch++,1.0,40,29,7.284562651117542,7.485470860550345,0.02683975573154948
NA-Hutch++,1.0,40,29,8.117352266072459,7.485470860550345,0.08441438318225669
Gaussian-Hutch++,1.0,40,29,7.3474016436973795,7.485470860550345,0.018444960834810394
Hutchinson,1.0,40,30,7.177454637481981,7.485470860550345,0.04114854346593745
Hutch++,1.0,40,30,7.464686858077178,7.485470860550345,0.002776579170550573
NA-Hutch++,1.0,40,30,7.314544595614054,7.485470860550345,0.02283440388995442
Gaussian-Hutch++,1.0,40,30,7.499603896122995,7.485470860550345,0.0018880623324757425
Hutchinson,1.0,40,31,7.225334419397089,7.485470860550345,0.03475218139238479
Hutch++,1.0,40,31,7.149740656568059,7.485470860550345,0.044850913220655104
NA-Hutch++,1.0,40,31,7.565533670532746,7.485470860550345,0.010695761358760356
Gaussian-Hutch++,1.0,40,31,7.295570172058124,7.485470860550345,0.02536923755765704
Hutchinson,1.0,40,32,7.973549613146682,7.485470860550345,0.06520348040743727
Hutch++,1.0,40,32,7.510449761253249,7.485470860550345,0.003336984562260084
NA-Hutch++,1.0,40,32,7.941893265691165,7.485470860550345,0.06097444150724586
Gaussian-Hutch++,1.0,40,32,7.561834361387474,7.485470860550345,0.010201562768693278
Hutchinson,1.0,40,33,7.515904336595648,7.485470860550345,0.004065672903182684
Hutch++,1.0,40,33,7.5401802199369685,7.485470860550345,0.007308739878335608
NA-Hutch++,1.0,40,33,7.196182623366884,7.485470860550345,0.03864663193174094
Gaussian-Hutch++,1.0,40,33,7.459499514423727,7.485470860550345,0.0034695674608115116
Hutchinson,1.0,40,34,7.314695976083103,7.485470860550345,0.022814180650579226
Hutch++,1.0,40,34,7.328827313277598,7.485470860550345,0.020926345208059534
NA-Hutch++,1.0,40,34,7.09132476502584,7.485470860550345,0.052654816626395436
Gaussian-Hutch++,1.0,40,34,7.522261239885143,7.485470860550345,0.004914905156960724
Hutchinson,1.0,40,35,7.413864735043191,7.485470860550345,0.009566014862809773
Hutch++,1.0,40,35,7.488948491064007,7.485470860550345,0.00046458406938561226
NA-Hutch++,1.0,40,35,7.31558563234546,7.485470860550345,0.02269532957508498
Gaussian-Hutch++,1.0,40,35,7.579972406317375,7.485470860550345,0.012624662833846372
Hutchinson,1.0,40,36,7.659485434996583,7.485470860550345,0.02324697773700824
Hutch++,1.0,40,36,7.300325408176457,7.485470860550345,0.024733975433614313
NA-Hutch++,1.0,40,36,7.653709596920391,7.485470860550345,0.022475371223030473
Gaussian-Hutch++,1.0,40,36,7.370882454016167,7.485470860550345,0.015308109358634721
Hutchinson,1.0,40,37,8.087090195065363,7.485470860550345,0.08037160864330527
Hutch++,1.0,40,37,7.530074864132821,7.485470860550345,0.005958743867075426
NA-Hutch++,1.0,40,37,7.47402300265496,7.485470860550345,0.0015293437258192353
Gaussian-Hutch++,1.0,40,37,7.304925516888652,7.485470860550345,0.02411943711025538
Hutchinson,1.0,40,38,7.5199560713716505,7.485470860550345,0.004606952784099141
Hutch++,1.0,40,38,7.324127647483024,7.485470860550345,0.021554183574159082
NA-Hutch++,1.0,40,38,7.907131214093488,7.485470860550345,0.05633050497402406
Gaussian-Hutch++,1.0,40,38,7.462492815296891,7.485470860550345,0.003069686019960686
Hutchinson,1.0,40,39,7.536112119548295,7.485470860550345,0.006765273680355584
Hutch++,1.0,40,39,7.396372206202597,7.485470860550345,0.011902879058325216
NA-Hutch++,1.0,40,39,7.222368825124784,7.485470860550345,0.03514836144939817
Gaussian-Hutch++,1.0,40,39,7.429702469471957,7.485470860550345,0.0074502181782974365
Hutchinson,1.0,40,40,7.031675909107259,7.485470860550345,0.06062343436999534
Hutch++,1.0,40,40,7.376018234218556,7.485470860550345,0.014622009539656675
NA-Hutch++,1.0,40,40,7.141036097801131,7.485470860550345,0.04601377377132562
Gaussian-Hutch++,1.0,40,40,7.432755777379356,7.485470860550345,0.007042320269898635
Hutchinson,1.0,40,41,7.183626394703761,7.485470860550345,0.040324045269797805
Hutch++,1.0,40,41,7.336730298950463,7.485470860550345,0.0198705685147703
NA-Hutch++,1.0,40,41,7.274161534890711,7.485470860550345,0.028229263007791404
Gaussian-Hutch++,1.0,40,41,7.378301286756778,7.485470860550345,0.01431701168704942
Hutchinson,1.0,40,42,8.077596485119214,7.485470860550345,0.07910332370532196
Hutch++,1.0,40,42,7.341622029226412,7.485470860550345,0.01921707184541193
NA-Hutch++,1.0,40,42,7.775272156627669,7.485470860550345,0.03871517256244018
Gaussian-Hutch++,1.0,40,42,7.289577237404658,7.485470860550345,0.026169846465915504
Hutchinson,1.0,40,43,7.239225773069933,7.485470860550345,0.03289640585980558
Hutch++,1.0,40,43,7.234437063904017,7.485470860550345,0.033536139719588944
NA-Hutch++,1.0,40,43,7.262567515063408,7.485470860550345,0.029778132817492406
Gaussian-Hutch++,1.0,40,43,7.32293868762719,7.485470860550345,0.021713019254370036
Hutchinson,1.0,40,44,7.973343140523883,7.485470860550345,0.06517589728986918
Hutch++,1.0,40,44,7.34905181667323,7.485470860550345,0.018224510711285512
NA-Hutch++,1.0,40,44,7.327721924735421,7.485470860550345,0.02107401641843089
Gaussian-Hutch++,1.0,40,44,7.544883018751772,7.485470860550345,0.007936996791282546
Hutchinson,1.0,40,45,7.609065440716201,7.485470860550345,0.01651126328167533
Hutch++,1.0,40,45,7.511240672867459,7.485470860550345,0.003442644129833519
NA-Hutch++,1.0,40,45,7.362205866849051,7.485470860550345,0.016467233123693137
Gaussian-Hutch++,1.0,40,45,7.602954686876301,7.485470860550345,0.015694914657288304
Hutchinson,1.0,40,46,7.464023242191945,7.485470860550345,0.002865233030487462
Hutch++,1.0,40,46,7.523260054830273,7.485470860550345,0.005048338973448344
NA-Hutch++,1.0,40,46,7.8662920538240115,7.485470860550345,0.05087471454610243
Gaussian-Hutch++,1.0,40,46,7.52848927079391,7.485470860550345,0.005746921074835706
Hutchinson,1.0,40,47,7.434428105441401,7.485470860550345,0.0068189104012077225
Hutch++,1.0,40,47,7.35610201996186,7.485470860550345,0.01728265903355263
NA-Hutch++,1.0,40,47,7.49041373355863,7.485470860550345,0.0006603289359303697
Gaussian-Hutch++,1.0,40,47,7.35123275835561,7.485470860550345,0.01793315406545658
Hutchinson,1.0,40,48,7.012774440038049,7.485470860550345,0.06314852189238802
Hutch++,1.0,40,48,7.62747268541289,7.485470860550345,0.018970326317201743
NA-Hutch++,1.0,40,48,7.987252857759232,7.485470860550345,0.06703412604988691
Gaussian-Hutch++,1.0,40,48,7.5836187169751454,7.485470860550345,0.013111781243055216
Hutchinson,1.0,40,49,7.528650856452191,7.485470860550345,0.005768507647182407
Hutch++,1.0,40,49,7.308870863971897,7.485470860550345,0.02359236978787247
NA-Hutch++,1.0,40,49,7.334929517923925,7.485470860550345,0.020111138688655866
Gaussian-Hutch++,1.0,40,49,7.426383420012028,7.485470860550345,0.00789361706685912
Hutchinson,1.0,80,0,7.3038696221887704,7.485470860550345,0.024260496332788203
Hutch++,1.0,80,0,7.392806208304068,7.485470860550345,0.012379268314921175
NA-Hutch++,1.0,80,0,7.54687281671502,7.485470860550345,0.008202818140442297
Gaussian-Hutch++,1.0,80,0,7.452255816235892,7.485470860550345,0.004437268534368557
Hutchinson,1.0,80,1,7.621215395529688,7.485470860550345,0.018134401630596046
Hutch++,1.0,80,1,7.535125028464182,7.485470860550345,0.006633406079438837
NA-Hutch++,1.0,80,1,7.810088313765752,7.485470860550345,0.043366337170076284
Gaussian-Hutch++,1.0,80,1,7.536052752474492,7.485470860550345,0.006757342706485176
Hutchinson,1.0,80,2,7.3650083868828915,7.485470860550345,0.01609283850162459
Hutch++,1.0,80,2,7.438598349585364,7.485470860550345,0.006261798601342076
NA-Hutch++,1.0,80,2,7.444868411745659,7.485470860550345,0.005424167639028188
Gaussian-Hutch++,1.0,80,2,7.427757393345875,7.485470860550345,0.007710065041950768
Hutchinson,1.0,80,3,7.222609882243671,7.485470860550345,0.03511615811531564
Hutch++,1.0,80,3,7.250339293831726,7.485470860550345,0.03141172694396561
NA-Hutch++,1.0,80,3,7.456723272423538,7.485470860550345,0.0038404515443793094
Gaussian-Hutch++,1.0,80,3,7.55735180297901,7.485470860550345,0.0096027282408498
Hutchinson,1.0,80,4,7.487746322053323,7.485470860550345,0.00030398375003637195
Hutch++,1.0,80,4,7.320449850673934,7.485470860550345,0.02204550828540377
NA-Hutch++,1.0,80,4,7.487263613940622,7.485470860550345,0.00023949774485468832
Gaussian-Hutch++,1.0,80,4,7.708111236570798,7.485470860550345,0.029743002166210324
Hutchinson,1.0,80,5,7.939989592232112,7.485470860550345,0.060720125714089
Hutch++,1.0,80,5,7.372162929097461,7.485470860550345,0.0151370479644822
NA-Hutch++,1.0,80,5,7.373671642992006,7.485470860550345,0.014935495661006314
Gaussian-Hutch++,1.0,80,5,7.40808151225624,7.485470860550345,0.010338607916030952
Hutchinson,1.0,80,6,7.663716106280032,7.485470860550345,0.02381216212717738
Hutch++,1.0,80,6,7.437103152434912,7.485470860550345,0.0064615451741771536
NA-Hutch++,1.0,80,6,7.411404479602604,7.485470860550345,0.009894685628673412
Gaussian-Hutch++,1.0,80,6,7.460801818859905,7.485470860550345,0.0032955898366326826
Hutchinson,1.0,80,7,7.460533082998188,7.485470860550345,0.003331490832939245
Hutch++,1.0,80,7,7.2914181139581835,7.485470860550345,0.025923919845156466
NA-Hutch++,1.0,80,7,7.581242204441014,7.485470860550345,0.012794297870478599
Gaussian-Hutch++,1.0,80,7,7.464602990118796,7.485470860550345,0.0027877832697908314
Hutchinson,1.0,80,8,7.362167117017958,7.485470860550345,0.01647240979618498
Hutch++,1.0,80,8,7.3840300541830395,7.485470860550345,0.01355169344147944
NA-Hutch++,1.0,80,8,7.549503276983213,7.485470860550345,0.00855422693184595
Gaussian-Hutch++,1.0,80,8,7.507849061919389,7.485470860550345,0.0029895515974794145
Hutchinson,1.0,80,9,7.35730260799032,7.485470860550345,0.01712226992098688
Hutch++,1.0,80,9,7.242571343673044,7.485470860550345,0.032449463955223114
NA-Hutch++,1.0,80,9,7.486516613596141,7.485470860550345,0.00013970437735683332
Gaussian-Hutch++,1.0,80,9,7.36365981138307,7.485470860550345,0.01627299757577562
Hutchinson,1.0,80,10,7.315965078413422,7.485470860550345,0.022644638566458982
Hutch++,1.0,80,10,7.363382701066438,7.485470860550345,0.016310017333355912
NA-Hutch++,1.0,80,10,7.5324862357247735,7.485470860550345,0.006280884135453276
Gaussian-Hutch++,1.0,80,10,7.439178265285557,7.485470860550345,0.006184326427447263
Hutchinson,1.0,80,11,7.46223168833629,7.485470860550345,0.003104570526956299
Hutch++,1.0,80,11,7.31189943562225,7.485470860550345,0.023187776448752886
NA-Hutch++,1.0,80,11,7.545522007373993,7.485470860550345,0.008022360642685465
Gaussian-Hutch++,1.0,80,11,7.233396550002809,7.485470860550345,0.03367514418845838
Hutchinson,1.0,80,12,7.339839932257268,7.485470860550345,0.019455145976263907
Hutch++,1.0,80,12,7.355727705618576,7.485470860550345,0.017332664484145784
NA-Hutch++,1.0,80,12,7.52591825434284,7.485470860550345,0.0054034535096061
Gaussian-Hutch++,1.0,80,12,7.521206887563366,7.485470860550345,0.004774051984004887
Hutchinson,1.0,80,13,7.61294875561623,7.485470860550345,0.017030043592543335
Hutch++,1.0,80,13,7.4093489604856835,7.485470860550345,0.010169286806770757
NA-Hutch++,1.0,80,13,7.462199524414102,7.485470860550345,0.0031088673738463675
Gaussian-Hutch++,1.0,80,13,7.4113098762439495,7.485470860550345,0.009907323892907795
Hutchinson,1.0,80,14,7.360440024462311,7.485470860550345,0.016703135770251547
Hutch++,1.0,80,14,7.414214298658795,7.485470860550345,0.009519315914658608
NA-Hutch++,1.0,80,14,7.3988193270179785,7.485470860550345,0.011575962975025965
Gaussian-Hutch++,1.0,80,14,7.507407488146308,7.485470860550345,0.002930560816363944
Hutchinson,1.0,80,15,7.328333067991534,7.485470860550345,0.020992372488810685
Hutch++,1.0,80,15,7.479479435768161,7.485470860550345,0.0008004072013372177
NA-Hutch++,1.0,80,15,7.406334111037953,7.485470860550345,0.010572046967606996
Gaussian-Hutch++,1.0,80,15,7.569259000670538,7.485470860550345,0.01119343614865568
Hutchinson,1.0,80,16,7.502393074782111,7.485470860550345,0.00226067465187108
Hutch++,1.0,80,16,7.432501736378659,7.485470860550345,0.007076258148414184
NA-Hutch++,1.0,80,16,7.555896841946746,7.485470860550345,0.009408356896766135
Gaussian-Hutch++,1.0,80,16,7.451262861427843,7.485470860550345,0.0045699194826586175
Hutchinson,1.0,80,17,7.580170799133315,7.485470860550345,0.012651166552802181
Hutch++,1.0,80,17,7.485426474980871,7.485470860550345,5.929562789159777e-06
NA-Hutch++,1.0,80,17,7.439633887047368,7.485470860550345,0.006123458945588269
Gaussian-Hutch++,1.0,80,17,7.523446624733189,7.485470860550345,0.005073263244264569
Hutchinson,1.0,80,18,7.349278160141184,7.485470860550345,0.018194273005178473
Hutch++,1.0,80,18,7.336518377316462,7.485470860550345,0.019898879577353857
NA-Hutch++,1.0,80,18,7.606078225089831,7.485470860550345,0.01611219478190835
Gaussian-Hutch++,1.0,80,18,7.566341857512758,7.485470860550345,0.010803728779256418
Hutchinson,1.0,80,19,7.204816921803873,7.485470860550345,0.037493157608235954
Hutch++,1.0,80,19,7.397174648694433,7.485470860550345,0.011795679056243147
NA-Hutch++,1.0,80,19,7.463382782965361,7.485470860550345,0.0029507933430603086
Gaussian-Hutch++,1.0,80,19,7.499571255733178,7.485470860550345,0.0018837018332600174
Hutchinson,1.0,80,20,7.786713535539432,7.485470860550345,0.04024365074703386
Hutch++,1.0,80,20,7.367909156062396,7.485470860550345,0.015705318566867785
NA-Hutch++,1.0,80,20,7.3392641936003855,7.485470860550345,0.019532060130043733
Gaussian-Hutch++,1.0,80,20,7.515271996693912,7.485470860550345,0.003981197268514325
Hutchinson,1.0,80,21,7.773170826627353,7.485470860550345,0.03843445141083021
Hutch++,1.0,80,21,7.433408561175844,7.485470860550345,0.006955113491774885
NA-Hutch++,1.0,80,21,7.505074139371645,7.485470860550345,0.002618843782374839
Gaussian-Hutch++,1.0,80,21,7.570871236743203,7.485470860550345,0.011408818200459782
Hutchinson,1.0,80,22,7.3699194245140305,7.485470860550345,0.015436762521552188
Hutch++,1.0,80,22,7.182261058299151,7.485470860550345,0.04050644346892851
NA-Hutch++,1.0,80,22,7.6049380782288125,7.485470860550345,0.015959880133670577
Gaussian-Hutch++,1.0,80,22,7.467658805458566,7.485470860550345,0.0023795503881595135
Hutchinson,1.0,80,23,7.398190999793852,7.485470860550345,0.01165990254754346
Hutch++,1.0,80,23,7.435420364977421,7.485470860550345,0.0066863523357893265
NA-Hutch++,1.0,80,23,7.478037874825819,7.485470860550345,0.0009929883988592774
Gaussian-Hutch++,1.0,80,23,7.520777845781653,7.485470860550345,0.004716735378315606
Hutchinson,1.0,80,24,7.436798161226685,7.485470860550345,0.006502289599465709
Hutch++,1.0,80,24,7.3296109199365205,7.485470860550345,0.020821661525026024
NA-Hutch++,1.0,80,24,7.361254291531163,7.485470860550345,0.016594356097733715
Gaussian-Hutch++,1.0,80,24,7.486651921077064,7.485470860550345,0.00015778039200486463
Hutchinson,1.0,80,25,7.508160039402236,7.485470860550345,0.00303109574194817
Hutch++,1.0,80,25,7.321759213323864,7.485470860550345,0.02187058773941244
NA-Hutch++,1.0,80,25,7.342374185102088,7.485470860550345,0.019116589739517936
Gaussian-Hutch++,1.0,80,25,7.461453728110387,7.485470860550345,0.003208499890973125
Hutchinson,1.0,80,26,7.6173402021329455,7.485470860550345,0.017616706288654922
Hutch++,1.0,80,26,7.377643275055364,7.485470860550345,0.014404916872130228
NA-Hutch++,1.0,80,26,7.6024069934706535,7.485470860550345,0.015621747128371177
Gaussian-Hutch++,1.0,80,26,7.463057589021243,7.485470860550345,0.002994236694878243
Hutchinson,1.0,80,27,7.615430439923962,7.485470860550345,0.01736157708642288
Hutch++,1.0,80,27,7.369292092063124,7.485470860550345,0.015520569200195834
NA-Hutch++,1.0,80,27,7.502555169445174,7.485470860550345,0.0022823292232512014
Gaussian-Hutch++,1.0,80,27,7.534029378376296,7.485470860550345,0.006487035849923912
