q,r_actual,rank_gain_accepted,reference_scale,projected_sample_norm,rank_acceptance_cutoff,gaussian_energy,rademacher_energy,ideal_tail_q,gaussian_to_ideal_tail,rademacher_to_ideal_tail,s1_sigma_max,s1_sigma_min,s1_condition,s1_pinv_norm,s1_stable_rank,s1_numerical_rank,s1_full_row_rank,y_sigma_min,y_condition,y_numerical_rank,graph_factor_op,graph_factor_fro,graph_projection_bound,graph_identity_error,subspace_projection_op,subspace_projection_fro,largest_principal_angle_rad,largest_principal_angle_deg,sigma_min_u1tq,dimension,step_rank,eta,orientation_seed,basis_trial,basis_seed,q_offset,budget,ell,constructed_basis_queries,accounted_total_queries,rank_risk,gaussian_risk,rademacher_risk,next_q,gaussian_energy_ratio_next,gaussian_risk_difference_next,gaussian_local_improves,rademacher_energy_ratio_next,rademacher_risk_difference_next,rademacher_local_improves,local_energy_ratio_threshold
6,6,True,4.326876092613787,0.0002630473867963758,4.326876092613787e-12,4.940042982347014e-10,5.910253763043761e-12,4.94e-10,1.0000087008799625,0.011964076443408423,2.497240923007441,0.5577989921903153,4.47695488513075,1.7927604997515132,3.0021198821880875,5,True,2.2560429970515004e-05,110691.19366814019,6,4.034677831801116e-05,4.636012430829191e-05,4.034677828517166e-05,,4.033369721875273e-05,4.634385573081014e-05,4.033369722968859e-05,0.002310950623419657,0.9999999991865962,500,5,1e-06,52000,138,70138,1,80,68,12,80,1.452941176470588e-11,1.4529538183373572e-11,1.7383099303069885e-13,7.0,0.9979721857386559,4.099330067347868e-13,0.0,1.1644516462599124,3.4720665278093566e-14,0.0,0.9705882352941176
7,7,True,4.900283585743462,4.856361507679545e-05,4.900283585743462e-12,4.930025492735758e-10,6.88220472419015e-12,4.93e-10,1.0000051709403162,0.013959847310730529,3.114700364214707,0.7306911346823033,4.262677096211035,1.3685673091336865,2.475197629964051,5,True,2.193966412749333e-05,141966.63842217156,7,2.9523457942483954e-05,3.572839074825965e-05,2.9523457929617123e-05,,2.94935477621374e-05,3.569643142871905e-05,2.949354776641332e-05,0.0016898558098829791,0.9999999995650651,500,5,1e-06,52000,138,70138,2,80,66,14,80,1.4939393939393938e-11,1.493947119010836e-11,2.0855165830879242e-13,,,,,,,,
3,3,True,3.2126521297465547,2.116456476762575,3.2126521297465547e-12,2.0000000004950036,1.985478287454424,2.000000000495,1.0000000000000018,0.9927391434815089,2.297890235009027,0.8910060883011324,2.578983763613085,1.1223267866852455,1.9546492850327408,3,False,0.8910060885706621,2.5789837629542856,3,,,,,1.0000000000000007,1.4142135626629293,1.5707963267948966,90.0,0.0,500,5,1e-06,52000,138,70138,-2,160,154,6,160,0.025974025980454545,0.025974025980454594,0.02578543230460291,4.0,0.5000000001237654,-0.012816131237098901,1.0,0.50095703529294,-0.012698072876686173,1.0,0.987012987012987
4,4,True,3.3780349496454445,0.21233538753695982,3.3780349496454444e-12,1.0000000004950327,0.9946393165216719,1.000000000495,1.0000000000000326,0.9946393160293254,2.414811559719096,0.18337438980223075,13.168750349072571,5.453324213258459,1.9568691410907149,4,False,0.18337439117234475,13.168750251227834,4,,,,,1.0000000000000004,1.0000000078460054,1.5707963267948966,90.0,0.0,500,5,1e-06,52000,138,70138,-1,160,152,8,160,0.013157894743355264,0.013157894743355693,0.013087359427916737,5.0,4.950671935863255e-10,-0.013157894736754798,1.0,4.9612872365157764e-12,-0.01308735942785094,1.0,0.9868421052631579
5,5,True,3.694027941130317,0.9479724735019621,3.694027941130317e-12,4.950671938314e-10,4.934691345995746e-12,4.949999999999999e-10,1.0001357451139394,0.009969073426254034,2.4711702438303886,0.12560755685475858,19.67373863252376,7.961304439320567,2.2345754358340817,5,True,0.12560755886598263,19.67373831829113,5,0.000178955163944451,0.00018188983839983208,0.00017895516107893593,1.7889335846010823e-18,0.00017895516107893771,0.00018188983557923972,0.0001789551620341094,0.010253375506634252,0.9999999839875249,500,5,1e-06,52000,138,70138,0,160,150,10,160,6.599999999999999e-12,6.600895917752e-12,6.579588461327661e-14,6.0,0.9978530276092975,7.483784217639782e-14,0.0,1.1976947186047684,1.4072409481909345e-14,0.0,0.9866666666666667
6,6,True,4.326876092613787,0.0002630473867963758,4.326876092613787e-12,4.940042982347014e-10,5.910253763043761e-12,4.94e-10,1.0000087008799625,0.011964076443408423,2.497240923007441,0.5577989921903153,4.47695488513075,1.7927604997515132,3.0021198821880875,5,True,2.2560429970515004e-05,110691.19366814019,6,4.034677831801116e-05,4.636012430829191e-05,4.034677828517166e-05,,4.033369721875273e-05,4.634385573081014e-05,4.033369722968859e-05,0.002310950623419657,0.9999999991865962,500,5,1e-06,52000,138,70138,1,160,148,12,160,6.675675675675675e-12,6.675733759928398e-12,7.986829409518596e-14,7.0,0.9979721857386559,7.772581916168202e-14,0.0,1.1644516462599124,1.4408482948514722e-14,0.0,0.9864864864864865
7,7,True,4.900283585743462,4.856361507679545e-05,4.900283585743462e-12,4.930025492735758e-10,6.88220472419015e-12,4.93e-10,1.0000051709403162,0.013959847310730529,3.114700364214707,0.7306911346823033,4.262677096211035,1.3685673091336865,2.475197629964051,5,True,2.193966412749333e-05,141966.63842217156,7,2.9523457942483954e-05,3.572839074825965e-05,2.9523457929617123e-05,,2.94935477621374e-05,3.569643142871905e-05,2.949354776641332e-05,0.0016898558098829791,0.9999999995650651,500,5,1e-06,52000,138,70138,2,160,146,14,160,6.753424657534246e-12,6.75345957909008e-12,9.427677704370068e-14,,,,,,,,
3,3,True,3.2126521297465547,2.116456476762575,3.2126521297465547e-12,2.0000000004950036,1.985478287454424,2.000000000495,1.0000000000000018,0.9927391434815089,2.297890235009027,0.8910060883011324,2.578983763613085,1.1223267866852455,1.9546492850327408,3,False,0.8910060885706621,2.5789837629542856,3,,,,,1.0000000000000007,1.4142135626629293,1.5707963267948966,90.0,0.0,500,5,1e-06,52000,138,70138,-2,240,234,6,240,0.017094017098247864,0.017094017098247895,0.016969899892772852,4.0,0.5000000001237654,-0.008473327438807958,1.0,0.50095703529294,-0.008395423026206715,1.0,0.9914529914529915
4,4,True,3.3780349496454445,0.21233538753695982,3.3780349496454444e-12,1.0000000004950327,0.9946393165216719,1.000000000495,1.0000000000000326,0.9946393160293254,2.414811559719096,0.18337438980223075,13.168750349072571,5.453324213258459,1.9568691410907149,4,False,0.18337439117234475,13.168750251227834,4,,,,,1.0000000000000004,1.0000000078460054,1.5707963267948966,90.0,0.0,500,5,1e-06,52000,138,70138,-1,240,232,8,240,0.008620689659439655,0.008620689659439938,0.008574476866566138,5.0,4.950671935863255e-10,-0.008620689655135006,1.0,4.9612872365157764e-12,-0.008574476866523227,1.0,0.9913793103448276
5,5,True,3.694027941130317,0.9479724735019621,3.694027941130317e-12,4.950671938314e-10,4.934691345995746e-12,4.949999999999999e-10,1.0001357451139394,0.009969073426254034,2.4711702438303886,0.12560755685475858,19.67373863252376,7.961304439320567,2.2345754358340817,5,True,0.12560755886598263,19.67373831829113,5,0.000178955163944451,0.00018188983839983208,0.00017895516107893593,1.7889335846010823e-18,0.00017895516107893771,0.00018188983557923972,0.0001789551620341094,0.010253375506634252,0.9999999839875249,500,5,1e-06,52000,138,70138,0,240,230,10,240,4.3043478260869564e-12,4.304932120273044e-12,4.2910359530397794e-14,6.0,0.9978530276092975,2.843891687346021e-14,0.0,1.1976947186047684,8.933971724372035e-15,0.0,0.991304347826087
6,6,True,4.326876092613787,0.0002630473867963758,4.326876092613787e-12,4.940042982347014e-10,5.910253763043761e-12,4.94e-10,1.0000087008799625,0.011964076443408423,2.497240923007441,0.5577989921903153,4.47695488513075,1.7927604997515132,3.0021198821880875,5,True,2.2560429970515004e-05,110691.19366814019,6,4.034677831801116e-05,4.636012430829191e-05,4.034677828517166e-05,,4.033369721875273e-05,4.634385573081014e-05,4.033369722968859e-05,0.002310950623419657,0.9999999991865962,500,5,1e-06,52000,138,70138,1,240,228,12,240,4.333333333333333e-12,4.333371037146504e-12,5.184433125476983e-14,7.0,0.9979721857386559,2.9483381203724864e-14,0.0,1.1644516462599124,9.060135330983716e-15,0.0,0.9912280701754386
7,7,True,4.900283585743462,4.856361507679545e-05,4.900283585743462e-12,4.930025492735758e-10,6.88220472419015e-12,4.93e-10,1.0000051709403162,0.013959847310730529,3.114700364214707,0.7306911346823033,4.262677096211035,1.3685673091336865,2.475197629964051,5,True,2.193966412749333e-05,141966.63842217156,7,2.9523457942483954e-05,3.572839074825965e-05,2.9523457929617123e-05,,2.94935477621374e-05,3.569643142871905e-05,2.949354776641332e-05,0.0016898558098829791,0.9999999995650651,500,5,1e-06,52000,138,70138,2,240,226,14,240,4.362831858407079e-12,4.362854418350229e-12,6.090446658575355e-14,,,,,,,,
3,3,True,3.069744377349133,0.35119999587796796,3.0697443773491327e-12,2.0000000004950174,1.9842628499591093,2.000000000495,1.0000000000000087,0.9921314247340021,2.614246381917215,0.267456523443639,9.774472307713644,3.7389254415053723,1.3788321264288999,3,False,0.2674565243975389,9.774472273190081,3,,,,,1.0000000000000004,1.4142135649908203,1.5707963267948966,90.0,0.0,500,5,1e-06,52000,139,70139,-2,80,74,6,80,0.05405405406743243,0.054054054067432904,0.05362872567457052,4.0,0.500000000123756,-0.02627627627590455,1.0,0.500872851860384,-0.0260214092162474,1.0,0.972972972972973
4,4,True,4.544377607829724,1.1249377052120628,4.544377607829724e-12,1.0000000004950207,0.9938633924996323,1.000000000495,1.0000000000000207,0.9938633920076698,3.8462305808657953,0.24958163782347562,15.410711358446015,4.0067050153236075,1.3959767631316256,4,False,0.24958163883967205,15.410711295985575,4,,,,,1.0000000000000004,1.0000000048884081,1.5707963267948966,90.0,0.0,500,5,1e-06,52000,139,70139,-1,80,72,8,80,0.027777777791527777,0.027777777791528353,0.02760731645832312,5.0,4.950304415370541e-10,-0.027777777777384625,1.0,4.963942772678077e-12,-0.027607316458182162,1.0,0.9722222222222222
5,5,True,5.02588244268804,0.9465171817298612,5.02588244268804e-12,4.950304417821044e-10,4.9334810042278646e-12,4.949999999999999e-10,1.0000614985497058,0.009966628291369425,3.945571372548258,0.20332032821224402,19.4056905536249,4.918347362473811,1.622575239478084,5,True,0.20332032945241663,19.405690435601,5,0.0001104612521882141,0.00012305784852558287,0.00011046125151430724,1.1645686585209925e-16,0.0001104612515144237,0.00012305784789450486,0.00011046125173905931,0.006328963524380223,0.9999999938991553,500,5,1e-06,52000,139,70139,0,80,70,10,80,1.4142857142857141e-11,1.4143726908060126e-11,1.4095660012079613e-13,6.0,0.9979550737338319,3.862184163266787e-13,0.0,1.1978059951612594,3.284790352268405e-14,0.0,0.9714285714285714
6,6,True,5.3246188911772965,6.221775220555922e-05,5.324618891177296e-12,4.940181410291513e-10,5.909353123878326e-12,4.94e-10,1.0000367227310758,0.01196225328720309,4.238069312840892,0.2507212631809749,16.903509734560412,3.9884929874423256,1.5784867720573705,5,True,2.2380194156788895e-05,189366.95916107277,6,8.973607736905559e-05,9.508489711331666e-05,8.973607700775286e-05,,8.973368533233942e-05,9.506780271185646e-05,8.973368545276404e-05,0.005141361456597851,0.9999999959739326,500,5,1e-06,52000,139,70139,1,80,68,12,80,1.452941176470588e-11,1.4529945324386804e-11,1.7380450364348018e-13,7.0,0.9979446073767099,4.095316388346655e-13,0.0,1.1645802110533081,3.473839660484548e-14,0.0,0.9705882352941176
7,7,True,5.635732588170277,0.00012140914365211805,5.6357325881702765e-12,4.930027397863085e-10,6.8819157081947464e-12,4.93e-10,1.0000055573758795,0.013959261071388939,4.272999247185007,0.8872771657593683,4.815856208277374,1.127043542413445,1.7395428182271944,5,True,2.221734151563455e-05,192327.20729627812,7,2.46556839835855e-05,3.707415433043512e-05,2.465568397609137e-05,,2.4591511417222846e-05,3.7007747344802695e-05,2.4591511419701434e-05,0.0014089898161966593,0.999999999697629,500,5,1e-06,52000,139,70139,2,80,66,14,80,1.4939393939393938e-11,1.493947696322147e-11,2.0854290024832566e-13,,,,,,,,
3,3,True,3.069744377349133,0.35119999587796796,3.0697443773491327e-12,2.0000000004950174,1.9842628499591093,2.000000000495,1.0000000000000087,0.9921314247340021,2.614246381917215,0.267456523443639,9.774472307713644,3.7389254415053723,1.3788321264288999,3,False,0.2674565243975389,9.774472273190081,3,,,,,1.0000000000000004,1.4142135649908203,1.5707963267948966,90.0,0.0,500,5,1e-06,52000,139,70139,-2,160,154,6,160,0.025974025980454545,0.02597402598045477,0.025769647402066356,4.0,0.500000000123756,-0.012816131237099236,1.0,0.500872851860384,-0.012692497500755405,1.0,0.987012987012987
4,4,True,4.544377607829724,1.1249377052120628,4.544377607829724e-12,1.0000000004950207,0.9938633924996323,1.000000000495,1.0000000000000207,0.9938633920076698,3.8462305808657953,0.24958163782347562,15.410711358446015,4.0067050153236075,1.3959767631316256,4,False,0.24958163883967205,15.410711295985575,4,,,,,1.0000000000000004,1.0000000048884081,1.5707963267948966,90.0,0.0,500,5,1e-06,52000,139,70139,-1,160,152,8,160,0.013157894743355264,0.013157894743355535,0.013077149901310951,5.0,4.950304415370541e-10,-0.013157894736755129,1.0,4.963942772678077e-12,-0.013077149901245172,1.0,0.9868421052631579
5,5,True,5.02588244268804,0.9465171817298612,5.02588244268804e-12,4.950304417821044e-10,4.9334810042278646e-12,4.949999999999999e-10,1.0000614985497058,0.009966628291369425,3.945571372548258,0.20332032821224402,19.4056905536249,4.918347362473811,1.622575239478084,5,True,0.20332032945241663,19.405690435601,5,0.0001104612521882141,0.00012305784852558287,0.00011046125151430724,1.1645686585209925e-16,0.0001104612515144237,0.00012305784789450486,0.00011046125173905931,0.006328963524380223,0.9999999938991553,500,5,1e-06,52000,139,70139,0,160,150,10,160,6.599999999999999e-12,6.6004058904280584e-12,6.577974672303819e-14,6.0,0.9979550737338319,7.551493429020315e-14,0.0,1.1978059951612594,1.4076376572614868e-14,0.0,0.9866666666666667
6,6,True,5.3246188911772965,6.221775220555922e-05,5.324618891177296e-12,4.940181410291513e-10,5.909353123878326e-12,4.94e-10,1.0000367227310758,0.01196225328720309,4.238069312840892,0.2507212631809749,16.903509734560412,3.9884929874423256,1.5784867720573705,5,True,2.2380194156788895e-05,189366.95916107277,6,8.973607736905559e-05,9.508489711331666e-05,8.973607700775286e-05,,8.973368533233942e-05,9.506780271185646e-05,8.973368545276404e-05,0.005141361456597851,0.9999999959739326,500,5,1e-06,52000,139,70139,1,160,148,12,160,6.675675675675675e-12,6.6759208247182616e-12,7.985612329565306e-14,7.0,0.9979446073767099,7.75413641352796e-14,0.0,1.1645802110533081,1.4416694624822914e-14,0.0,0.9864864864864865
7,7,True,5.635732588170277,0.00012140914365211805,5.6357325881702765e-12,4.930027397863085e-10,6.8819157081947464e-12,4.93e-10,1.0000055573758795,0.013959261071388939,4.272999247185007,0.8872771657593683,4.815856208277374,1.127043542413445,1.7395428182271944,5,True,2.221734151563455e-05,192327.20729627812,7,2.46556839835855e-05,3.707415433043512e-05,2.465568397609137e-05,,2.4591511417222846e-05,3.7007747344802695e-05,2.4591511419701434e-05,0.0014089898161966593,0.999999999697629,500,5,1e-06,52000,139,70139,2,160,146,14,160,6.753424657534246e-12,6.753462188853541e-12,9.427281792047598e-14,,,,,,,,
3,3,True,3.069744377349133,0.35119999587796796,3.0697443773491327e-12,2.0000000004950174,1.9842628499591093,2.000000000495,1.0000000000000087,0.9921314247340021,2.614246381917215,0.267456523443639,9.774472307713644,3.7389254415053723,1.3788321264288999,3,False,0.2674565243975389,9.774472273190081,3,,,,,1.0000000000000004,1.4142135649908203,1.5707963267948966,90.0,0.0,500,5,1e-06,52000,139,70139,-2,240,234,6,240,0.017094017098247864,0.01709401709824801,0.016959511538112045,4.0,0.500000000123756,-0.008473327438808177,1.0,0.500872851860384,-0.008391723671735903,1.0,0.9914529914529915
4,4,True,4.544377607829724,1.1249377052120628,4.544377607829724e-12,1.0000000004950207,0.9938633924996323,1.000000000495,1.0000000000000207,0.9938633920076698,3.8462305808657953,0.24958163782347562,15.410711358446015,4.0067050153236075,1.3959767631316256,4,False,0.24958163883967205,15.410711295985575,4,,,,,1.0000000000000004,1.0000000048884081,1.5707963267948966,90.0,0.0,500,5,1e-06,52000,139,70139,-1,240,232,8,240,0.008620689659439655,0.008620689659439833,0.008567787866376141,5.0,4.950304415370541e-10,-0.008620689655135221,1.0,4.963942772678077e-12,-0.008567787866333242,1.0,0.9913793103448276
5,5,True,5.02588244268804,0.9465171817298612,5.02588244268804e-12,4.950304417821044e-10,4.9334810042278646e-12,4.949999999999999e-10,1.0000614985497058,0.009966628291369425,3.945571372548258,0.20332032821224402,19.4056905536249,4.918347362473811,1.622575239478084,5,True,0.20332032945241663,19.405690435601,5,0.0001104612521882141,0.00012305784852558287,0.00011046125151430724,1.1645686585209925e-16,0.0001104612515144237,0.00012305784789450486,0.00011046125173905931,0.006328963524380223,0.9999999938991553,500,5,1e-06,52000,139,70139,0,240,230,10,240,4.3043478260869564e-12,4.30461253723569e-12,4.2899834819372736e-14,6.0,0.9979550737338319,2.8879927932303705e-14,0.0,1.1978059951612594,8.936596091840655e-15,0.0,0.991304347826087
6,6,True,5.3246188911772965,6.221775220555922e-05,5.324618891177296e-12,4.940181410291513e-10,5.909353123878326e-12,4.94e-10,1.0000367227310758,0.01196225328720309,4.238069312840892,0.2507212631809749,16.903509734560412,3.9884929874423256,1.5784867720573705,5,True,2.2380194156788895e-05,189366.95916107277,6,8.973607736905559e-05,9.508489711331666e-05,8.973607700775286e-05,,8.973368533233942e-05,9.506780271185646e-05,8.973368545276404e-05,0.005141361456597851,0.9999999959739326,500,5,1e-06,52000,139,70139,1,240,228,12,240,4.333333333333333e-12,4.333492465167994e-12,5.183643091121339e-14,7.0,0.9979446073767099,2.9363639135620685e-14,0.0,1.1645802110533081,9.065478010864015e-15,0.0,0.9912280701754386
7,7,True,5.635732588170277,0.00012140914365211805,5.6357325881702765e-12,4.930027397863085e-10,6.8819157081947464e-12,4.93e-10,1.0000055573758795,0.013959261071388939,4.272999247185007,0.8872771657593683,4.815856208277374,1.127043542413445,1.7395428182271944,5,True,2.221734151563455e-05,192327.20729627812,7,2.46556839835855e-05,3.707415433043512e-05,2.465568397609137e-05,,2.4591511417222846e-05,3.7007747344802695e-05,2.4591511419701434e-05,0.0014089898161966593,0.999999999697629,500,5,1e-06,52000,139,70139,2,240,226,14,240,4.362831858407079e-12,4.362856104303615e-12,6.090190892207741e-14,,,,,,,,
3,3,True,3.3802458576199994,1.755152334302168,3.3802458576199994e-12,2.000000000495003,1.9847624300219826,2.000000000495,1.0000000000000016,0.9923812147653769,2.926728734777392,0.7390383758051584,3.960185060199094,1.3531097068004518,1.3339256861087474,3,False,0.7390383761343028,3.960185058551408,3,,,,,1.0,1.4142135627851347,1.5707963267948966,90.0,0.0,500,5,1e-06,52000,140,70140,-2,80,74,6,80,0.05405405406743243,0.054054054067432515,0.05364222783843196,4.0,0.5000000001237583,-0.02627627627590423,1.0,0.5006779489776028,-0.026038706097565045,1.0,0.972972972972973
4,4,True,4.300065496192405,0.3788563407285757,4.300065496192405e-12,1.0000000004950182,0.9937267826712091,1.000000000495,1.0000000000000182,0.9937267821793143,3.8186103845815937,0.238450272277348,16.01428401868237,4.193746521861266,1.2680589467035646,4,False,0.2384502731911689,16.014283957603254,4,,,,,1.0000000000000004,1.0000000043611095,1.5707963267948966,90.0,0.0,500,5,1e-06,52000,140,70140,-1,80,72,8,80,0.027777777791527777,0.027777777791528284,0.02760352174086692,5.0,4.950178880666522e-10,-0.027777777777384917,1.0,4.964410144990739e-12,-0.02760352174072597,1.0,0.9722222222222222
