eta,budget,s,pair,estimator,epsilon,truth_ties,abstention_rate,false_safe,false_safe_eligible_by_rank,false_rejection,false_rejection_eligible_by_rank,better_acceptance,better_acceptance_eligible_by_rank,coverage,coverage_eligible_by_rank
1e-06,160,16,primary,mom_w1,0.0,0,0.0,0.3998503256003256,"{""15"": 182, ""30"": 180, ""5"": 188}",0.24011111111111108,"{""15"": 18, ""30"": 20, ""5"": 12}",0.7598888888888888,"{""15"": 18, ""30"": 20, ""5"": 12}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,160,16,primary,mom_w1,0.2,0,0.627025,0.11131932645762434,"{""15"": 182, ""30"": 180, ""5"": 188}",0.12243518518518519,"{""15"": 18, ""30"": 20, ""5"": 12}",0.6081388888888889,"{""15"": 18, ""30"": 20, ""5"": 12}",0.372975,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,160,16,primary,mom_w1,0.3333333333333333,0,0.805,0.046971397396929314,"{""15"": 182, ""30"": 180, ""5"": 188}",0.06879629629629629,"{""15"": 18, ""30"": 20, ""5"": 12}",0.5184537037037037,"{""15"": 18, ""30"": 20, ""5"": 12}",0.19499999999999998,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,160,16,primary,mom_w1,0.5,0,0.9119833333333334,0.014575786506637572,"{""15"": 182, ""30"": 180, ""5"": 188}",0.028203703703703703,"{""15"": 18, ""30"": 20, ""5"": 12}",0.42097222222222214,"{""15"": 18, ""30"": 20, ""5"": 12}",0.08801666666666667,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,160,16,primary,mom_w2,0.0,0,0.0,0.3639333190450212,"{""15"": 182, ""30"": 180, ""5"": 188}",0.2171574074074074,"{""15"": 18, ""30"": 20, ""5"": 12}",0.7828425925925925,"{""15"": 18, ""30"": 20, ""5"": 12}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,160,16,primary,mom_w2,0.2,0,0.7460416666666667,0.05156865317503615,"{""15"": 182, ""30"": 180, ""5"": 188}",0.08406481481481481,"{""15"": 18, ""30"": 20, ""5"": 12}",0.609648148148148,"{""15"": 18, ""30"": 20, ""5"": 12}",0.25395833333333334,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,160,16,primary,mom_w2,0.3333333333333333,0,0.8814833333333333,0.015477643121260142,"{""15"": 182, ""30"": 180, ""5"": 188}",0.037787037037037036,"{""15"": 18, ""30"": 20, ""5"": 12}",0.5245555555555556,"{""15"": 18, ""30"": 20, ""5"": 12}",0.11851666666666665,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,160,16,primary,mom_w2,0.5,0,0.944425,0.003374405736107864,"{""15"": 182, ""30"": 180, ""5"": 188}",0.012638888888888889,"{""15"": 18, ""30"": 20, ""5"": 12}",0.4306759259259259,"{""15"": 18, ""30"": 20, ""5"": 12}",0.055575000000000006,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,160,16,right,sample_variance,0.0,0,0.0,0.2732608877721943,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,160,16,right,sample_variance,0.2,0,0.9394416666666666,0.000851716917922948,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.060558333333333346,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,160,16,right,sample_variance,0.3333333333333333,0,0.9872666666666666,1.670854271356784e-05,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.012733333333333338,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,160,16,right,sample_variance,0.5,0,0.9986,0.0,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.0014,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,160,16,right,paired_mean,0.0,0,0.0,0.32401955611390293,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,160,16,right,paired_mean,0.2,0,0.89345,0.015339530988274707,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.10655000000000002,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,160,16,right,paired_mean,0.3333333333333333,0,0.9724083333333333,0.002636976549413736,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.027591666666666667,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,160,16,right,paired_mean,0.5,0,0.9950583333333334,0.00033383584589614744,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.004941666666666666,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,160,16,right,mom_w1,0.0,0,0.0,0.4017500418760469,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,160,16,right,mom_w1,0.2,0,0.6847166666666666,0.10424334170854271,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.3152833333333333,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,160,16,right,mom_w1,0.3333333333333333,0,0.8602666666666666,0.041978140703517595,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.13973333333333335,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,160,16,right,mom_w1,0.5,0,0.9530083333333333,0.013078433835845898,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.046991666666666675,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,160,16,right,mom_w2,0.0,0,0.0,0.3667408710217756,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,160,16,right,mom_w2,0.2,0,0.814125,0.04554133165829146,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.185875,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,160,16,right,mom_w2,0.3333333333333333,0,0.9349083333333333,0.01271909547738693,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.06509166666666666,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,160,16,right,mom_w2,0.5,0,0.9844916666666667,0.0024536850921273033,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.015508333333333338,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,240,16,left,sample_variance,0.0,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,240,16,left,sample_variance,0.2,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,240,16,left,sample_variance,0.3333333333333333,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,240,16,left,sample_variance,0.5,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,240,16,left,paired_mean,0.0,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,240,16,left,paired_mean,0.2,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,240,16,left,paired_mean,0.3333333333333333,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,240,16,left,paired_mean,0.5,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,240,16,left,mom_w1,0.0,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,240,16,left,mom_w1,0.2,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,240,16,left,mom_w1,0.3333333333333333,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,240,16,left,mom_w1,0.5,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,240,16,left,mom_w2,0.0,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,240,16,left,mom_w2,0.2,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,240,16,left,mom_w2,0.3333333333333333,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,240,16,left,mom_w2,0.5,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,240,16,primary,sample_variance,0.0,0,0.0,0.2969551178644249,"{""15"": 182, ""30"": 179, ""5"": 188}",0.16404761904761903,"{""15"": 18, ""30"": 21, ""5"": 12}",0.835952380952381,"{""15"": 18, ""30"": 21, ""5"": 12}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,240,16,primary,sample_variance,0.2,0,0.8785416666666667,0.0015379559324941474,"{""15"": 182, ""30"": 179, ""5"": 188}",0.023736772486772487,"{""15"": 18, ""30"": 21, ""5"": 12}",0.6003240740740741,"{""15"": 18, ""30"": 21, ""5"": 12}",0.12145833333333333,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,240,16,primary,sample_variance,0.3333333333333333,0,0.9405333333333333,0.00013445472274070872,"{""15"": 182, ""30"": 179, ""5"": 188}",0.004801587301587302,"{""15"": 18, ""30"": 21, ""5"": 12}",0.5150198412698412,"{""15"": 18, ""30"": 21, ""5"": 12}",0.05946666666666667,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,240,16,primary,sample_variance,0.5,0,0.9623166666666667,8.865248226950355e-06,"{""15"": 182, ""30"": 179, ""5"": 188}",0.000787037037037037,"{""15"": 18, ""30"": 21, ""5"": 12}",0.4359854497354498,"{""15"": 18, ""30"": 21, ""5"": 12}",0.037683333333333326,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,240,16,primary,paired_mean,0.0,0,0.0,0.33714843078194434,"{""15"": 182, ""30"": 179, ""5"": 188}",0.19687169312169314,"{""15"": 18, ""30"": 21, ""5"": 12}",0.8031283068783068,"{""15"": 18, ""30"": 21, ""5"": 12}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,240,16,primary,paired_mean,0.2,0,0.82895,0.018678753098401262,"{""15"": 182, ""30"": 179, ""5"": 188}",0.050998677248677245,"{""15"": 18, ""30"": 21, ""5"": 12}",0.610760582010582,"{""15"": 18, ""30"": 21, ""5"": 12}",0.17105,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,240,16,primary,paired_mean,0.3333333333333333,0,0.9208916666666667,0.0038791515746823013,"{""15"": 182, ""30"": 179, ""5"": 188}",0.018194444444444447,"{""15"": 18, ""30"": 21, ""5"": 12}",0.526984126984127,"{""15"": 18, ""30"": 21, ""5"": 12}",0.07910833333333332,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,240,16,primary,paired_mean,0.5,0,0.9568833333333333,0.0003944695306278571,"{""15"": 182, ""30"": 179, ""5"": 188}",0.004166666666666667,"{""15"": 18, ""30"": 21, ""5"": 12}",0.44157407407407406,"{""15"": 18, ""30"": 21, ""5"": 12}",0.043116666666666664,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,240,16,primary,mom_w1,0.0,0,0.0,0.4087551861348367,"{""15"": 182, ""30"": 179, ""5"": 188}",0.24070105820105817,"{""15"": 18, ""30"": 21, ""5"": 12}",0.7592989417989418,"{""15"": 18, ""30"": 21, ""5"": 12}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,240,16,primary,mom_w1,0.2,0,0.6283416666666667,0.11324209023275944,"{""15"": 182, ""30"": 179, ""5"": 188}",0.1208399470899471,"{""15"": 18, ""30"": 21, ""5"": 12}",0.6044775132275132,"{""15"": 18, ""30"": 21, ""5"": 12}",0.37165833333333326,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,240,16,primary,mom_w1,0.3333333333333333,0,0.8056333333333333,0.0477442305406468,"{""15"": 182, ""30"": 179, ""5"": 188}",0.06766534391534391,"{""15"": 18, ""30"": 21, ""5"": 12}",0.5150529100529101,"{""15"": 18, ""30"": 21, ""5"": 12}",0.19436666666666666,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,240,16,primary,mom_w1,0.5,0,0.9121833333333333,0.014772859376449059,"{""15"": 182, ""30"": 179, ""5"": 188}",0.02736772486772487,"{""15"": 18, ""30"": 21, ""5"": 12}",0.41671957671957677,"{""15"": 18, ""30"": 21, ""5"": 12}",0.08781666666666665,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,240,16,primary,mom_w2,0.0,0,0.0,0.3763396321278467,"{""15"": 182, ""30"": 179, ""5"": 188}",0.218994708994709,"{""15"": 18, ""30"": 21, ""5"": 12}",0.781005291005291,"{""15"": 18, ""30"": 21, ""5"": 12}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,240,16,primary,mom_w2,0.2,0,0.7474083333333333,0.05311736121361107,"{""15"": 182, ""30"": 179, ""5"": 188}",0.08381613756613755,"{""15"": 18, ""30"": 21, ""5"": 12}",0.6055489417989418,"{""15"": 18, ""30"": 21, ""5"": 12}",0.2525916666666667,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,240,16,primary,mom_w2,0.3333333333333333,0,0.881825,0.015860588706036228,"{""15"": 182, ""30"": 179, ""5"": 188}",0.036911375661375666,"{""15"": 18, ""30"": 21, ""5"": 12}",0.5199338624338624,"{""15"": 18, ""30"": 21, ""5"": 12}",0.11817499999999999,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,240,16,primary,mom_w2,0.5,0,0.9445833333333333,0.003431366466252951,"{""15"": 182, ""30"": 179, ""5"": 188}",0.012837301587301586,"{""15"": 18, ""30"": 21, ""5"": 12}",0.42625,"{""15"": 18, ""30"": 21, ""5"": 12}",0.05541666666666667,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,240,16,right,sample_variance,0.0,0,0.0,0.29776235343383584,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,240,16,right,sample_variance,0.2,0,0.9412,0.0009267587939698494,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.05880000000000001,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,240,16,right,sample_variance,0.3333333333333333,0,0.9875,2.5083752093802347e-05,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.012500000000000002,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,240,16,right,sample_variance,0.5,0,0.99865,0.0,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.0013499999999999999,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,240,16,right,paired_mean,0.0,0,0.0,0.34181084589614735,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,240,16,right,paired_mean,0.2,0,0.8954666666666666,0.015932328308207705,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.10453333333333333,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,240,16,right,paired_mean,0.3333333333333333,0,0.9728833333333333,0.002703726968174204,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.027116666666666674,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,240,16,right,paired_mean,0.5,0,0.99515,0.0003421691792294807,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.004849999999999999,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,240,16,right,mom_w1,0.0,0,0.0,0.41097156616415415,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,240,16,right,mom_w1,0.2,0,0.6857333333333333,0.10663044388609716,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.3142666666666667,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,240,16,right,mom_w1,0.3333333333333333,0,0.8609666666666667,0.04276260469011726,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.13903333333333331,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,240,16,right,mom_w1,0.5,0,0.9532416666666667,0.01324535175879397,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.04675833333333334,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,240,16,right,mom_w2,0.0,0,0.0,0.38006771356783914,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,240,16,right,mom_w2,0.2,0,0.8158666666666666,0.04695163316582914,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.18413333333333334,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,240,16,right,mom_w2,0.3333333333333333,0,0.9357166666666666,0.012919346733668341,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.06428333333333333,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,240,16,right,mom_w2,0.5,0,0.984625,0.0025204355108877723,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.015375000000000002,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,80,32,left,sample_variance,0.0,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,80,32,left,sample_variance,0.2,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,80,32,left,sample_variance,0.3333333333333333,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,80,32,left,sample_variance,0.5,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,80,32,left,paired_mean,0.0,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,80,32,left,paired_mean,0.2,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,80,32,left,paired_mean,0.3333333333333333,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,80,32,left,paired_mean,0.5,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,80,32,left,mom_w1,0.0,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,80,32,left,mom_w1,0.2,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,80,32,left,mom_w1,0.3333333333333333,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,80,32,left,mom_w1,0.5,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,80,32,left,mom_w2,0.0,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,80,32,left,mom_w2,0.2,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,80,32,left,mom_w2,0.3333333333333333,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,80,32,left,mom_w2,0.5,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,80,32,primary,sample_variance,0.0,0,0.0,0.08905797101449275,"{""15"": 184, ""30"": 184, ""5"": 188}",0.1328125,"{""15"": 16, ""30"": 16, ""5"": 12}",0.8671875,"{""15"": 16, ""30"": 16, ""5"": 12}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
