eta,budget,s,pair,estimator,epsilon,fraction,evaluable,paths,original_baseline_mean,paid_baseline_mean,paid_candidate_mean,paid_oracle_mean,paid_selected_mean,selected_mean_ratio,paid_baseline_mean_ratio,paid_candidate_mean_ratio,paid_oracle_mean_ratio,median_pathwise_ratio,p90_pathwise_ratio,p95_pathwise_ratio,p99_pathwise_ratio,max_pathwise_ratio,fraction_paths_harmed,accept_probability,reject_probability,abstain_probability,correct_paid_order_probability,false_candidate_probability,missed_paid_candidate_probability,net_beneficial_accept_probability,net_harmful_accept_probability,mean_cost_multiplier,mean_net_numerator_threshold,baseline_risk_share,recovered_risk_share,candidate_repays_fraction
1e-10,80,4,primary,mom_w1,0.3333333333333333,0.1,True,20.0,1.1777161693783006e-20,1.6099272266425564e-20,1.6746308082510977e-20,1.6093596558583547e-20,1.6132367497843658e-20,1.2280534641093472,1.2195616883116882,1.3285425155366581,1.2185882682545486,1.2278698790056166,1.2306602299659979,1.2311369271668962,1.2314269219417013,1.2314994206354026,1.0,0.0665,0.1235,0.8099999999999999,0.12425000000000001,0.06325,0.013416666666666667,0.0,0.0665,1.2195616883116884,0.8314285714285714,0.10017792468659086,,0.0
1e-10,80,4,primary,mom_w1,0.5,0.01,True,2.0,1.1879260472489501e-20,1.6215439485862354e-20,1.6745501151052524e-20,1.6158682407442216e-20,1.622457979378797e-20,1.2226206099085963,1.2195616883116884,1.3082843060457443,1.2103087008156506,1.2227033683254118,1.224015018845221,1.2241789751601975,1.2243101402121783,1.2243429314751735,1.0,0.050833333333333335,0.07416666666666667,0.875,0.08083333333333334,0.029166666666666664,0.145,0.0,0.050833333333333335,1.2195616883116884,0.8314285714285714,0.010195487939655253,,0.0
1e-10,80,4,primary,mom_w1,0.5,0.05,True,10.0,1.1788536943644145e-20,1.611222265227659e-20,1.674635405887988e-20,1.610087123659256e-20,1.6127371076495128e-20,1.2236477165156192,1.2195616883116882,1.3262034598898063,1.217626037092046,1.2240521273862084,1.2249743885965927,1.225085163334553,1.225173783124921,1.225195938072513,1.0,0.035333333333333335,0.06733333333333333,0.8973333333333334,0.06866666666666667,0.031000000000000003,0.028999999999999998,0.0,0.035333333333333335,1.2195616883116884,0.8314285714285715,0.0501877805136601,,0.0
1e-10,80,4,primary,mom_w1,0.5,0.1,True,20.0,1.1777161693783006e-20,1.6099272266425564e-20,1.6746308082510977e-20,1.6093596558583547e-20,1.6115140585058646e-20,1.2239676517111313,1.2195616883116882,1.3285425155366581,1.2185882682545486,1.2240363857430159,1.2253051002213606,1.2253367189806925,1.2257926288047767,1.225906606260798,1.0,0.03400000000000001,0.06625000000000002,0.89975,0.06691666666666668,0.03183333333333334,0.014499999999999999,0.0,0.03400000000000001,1.2195616883116884,0.8314285714285714,0.10017792468659086,,0.0
1e-10,80,4,primary,mom_w2,0.0,0.01,True,2.0,1.1879260472489501e-20,1.6215439485862354e-20,1.6745501151052524e-20,1.6158682407442216e-20,1.64324007358582e-20,1.2565976847209843,1.2195616883116884,1.3082843060457443,1.2103087008156506,1.2571303454931002,1.2668250126661345,1.2680368460627636,1.269006312780067,1.2692486794593931,1.0,0.44083333333333335,0.5591666666666667,0.0,0.5691666666666667,0.35250000000000004,0.07833333333333332,0.0,0.44083333333333335,1.2195616883116884,0.8314285714285714,0.010195487939655253,,0.0
1e-10,80,4,primary,mom_w2,0.0,0.05,True,10.0,1.1788536943644145e-20,1.611222265227659e-20,1.674635405887988e-20,1.610087123659256e-20,1.639052820944266e-20,1.2638558755663893,1.2195616883116882,1.3262034598898063,1.217626037092046,1.2659638779321076,1.2706697410825873,1.2712214109398212,1.2716627468256079,1.2717730807970549,1.0,0.43333333333333335,0.5666666666666667,0.0,0.5686666666666668,0.41566666666666663,0.015666666666666666,0.0,0.43333333333333335,1.2195616883116884,0.8314285714285715,0.0501877805136601,,0.0
1e-10,80,4,primary,mom_w2,0.0,0.1,True,20.0,1.1777161693783006e-20,1.6099272266425564e-20,1.6746308082510977e-20,1.6093596558583547e-20,1.6384262783711443e-20,1.2643886354134677,1.2195616883116882,1.3285425155366581,1.2185882682545486,1.2656018342095139,1.2693933498622954,1.271109840346336,1.2717747358076537,1.2719409596729832,1.0,0.4288333333333334,0.5711666666666667,0.0,0.5721666666666667,0.42,0.007833333333333333,0.0,0.4288333333333334,1.2195616883116884,0.8314285714285714,0.10017792468659086,,0.0
1e-10,80,4,primary,mom_w2,0.2,0.01,True,2.0,1.1879260472489501e-20,1.6215439485862354e-20,1.6745501151052524e-20,1.6158682407442216e-20,1.6263836727527205e-20,1.230985483485923,1.2195616883116884,1.3082843060457443,1.2103087008156506,1.2312084177480236,1.2353058935786259,1.2358180780574513,1.2362278256405113,1.2363302625362764,1.0,0.15166666666666664,0.2233333333333333,0.625,0.22833333333333336,0.105,0.12,0.0,0.15166666666666664,1.2195616883116884,0.8314285714285714,0.010195487939655253,,0.0
1e-10,80,4,primary,mom_w2,0.2,0.05,True,10.0,1.1788536943644145e-20,1.611222265227659e-20,1.674635405887988e-20,1.610087123659256e-20,1.6173343634548078e-20,1.2334723042929359,1.2195616883116882,1.3262034598898063,1.217626037092046,1.233908239832828,1.237247787526269,1.2379348741785707,1.2384845435004124,1.2386219608308726,1.0,0.12133333333333333,0.20983333333333332,0.6688333333333333,0.21083333333333332,0.11199999999999999,0.023999999999999997,0.0,0.12133333333333333,1.2195616883116884,0.8314285714285715,0.0501877805136601,,0.0
1e-10,80,4,primary,mom_w2,0.2,0.1,True,20.0,1.1777161693783006e-20,1.6099272266425564e-20,1.6746308082510977e-20,1.6093596558583547e-20,1.6162480149684152e-20,1.2343237858351273,1.2195616883116882,1.3285425155366581,1.2185882682545486,1.2351180699819848,1.2375499529201048,1.2384444360292528,1.2394388875143534,1.2396875003856282,1.0,0.11916666666666668,0.20583333333333334,0.6749999999999999,0.20633333333333334,0.1145,0.011999999999999999,0.0,0.11916666666666668,1.2195616883116884,0.8314285714285714,0.10017792468659086,,0.0
1e-10,80,4,primary,mom_w2,0.3333333333333333,0.01,True,2.0,1.1879260472489501e-20,1.6215439485862354e-20,1.6745501151052524e-20,1.6158682407442216e-20,1.623900502757872e-20,1.226136256445321,1.2195616883116884,1.3082843060457443,1.2103087008156506,1.2262813031576218,1.2290781084163072,1.2294277090736427,1.2297073895995112,1.2297773097309783,1.0,0.09250000000000001,0.13166666666666665,0.7758333333333333,0.13916666666666666,0.06,0.13416666666666668,0.0,0.09250000000000001,1.2195616883116884,0.8314285714285714,0.010195487939655253,,0.0
1e-10,80,4,primary,mom_w2,0.3333333333333333,0.05,True,10.0,1.1788536943644145e-20,1.611222265227659e-20,1.674635405887988e-20,1.610087123659256e-20,1.6144501125970403e-20,1.2276576769018668,1.2195616883116882,1.3262034598898063,1.217626037092046,1.2278936768714483,1.2302671293359972,1.2308813964486545,1.2313728101387802,1.2314956635613117,1.0,0.06933333333333334,0.12483333333333331,0.8058333333333333,0.12633333333333333,0.06283333333333334,0.026833333333333334,0.0,0.06933333333333334,1.2195616883116884,0.8314285714285715,0.0501877805136601,,0.0
1e-10,80,4,primary,mom_w2,0.3333333333333333,0.1,True,20.0,1.1777161693783006e-20,1.6099272266425564e-20,1.6746308082510977e-20,1.6093596558583547e-20,1.6132367497843658e-20,1.2280534641093472,1.2195616883116882,1.3285425155366581,1.2185882682545486,1.2278698790056166,1.2306602299659979,1.2311369271668962,1.2314269219417013,1.2314994206354026,1.0,0.0665,0.1235,0.8099999999999999,0.12425000000000001,0.06325,0.013416666666666667,0.0,0.0665,1.2195616883116884,0.8314285714285714,0.10017792468659086,,0.0
1e-10,80,4,primary,mom_w2,0.5,0.01,True,2.0,1.1879260472489501e-20,1.6215439485862354e-20,1.6745501151052524e-20,1.6158682407442216e-20,1.622457979378797e-20,1.2226206099085963,1.2195616883116884,1.3082843060457443,1.2103087008156506,1.2227033683254118,1.224015018845221,1.2241789751601975,1.2243101402121783,1.2243429314751735,1.0,0.050833333333333335,0.07416666666666667,0.875,0.08083333333333334,0.029166666666666664,0.145,0.0,0.050833333333333335,1.2195616883116884,0.8314285714285714,0.010195487939655253,,0.0
1e-10,80,4,primary,mom_w2,0.5,0.05,True,10.0,1.1788536943644145e-20,1.611222265227659e-20,1.674635405887988e-20,1.610087123659256e-20,1.6127371076495128e-20,1.2236477165156192,1.2195616883116882,1.3262034598898063,1.217626037092046,1.2240521273862084,1.2249743885965927,1.225085163334553,1.225173783124921,1.225195938072513,1.0,0.035333333333333335,0.06733333333333333,0.8973333333333334,0.06866666666666667,0.031000000000000003,0.028999999999999998,0.0,0.035333333333333335,1.2195616883116884,0.8314285714285715,0.0501877805136601,,0.0
1e-10,80,4,primary,mom_w2,0.5,0.1,True,20.0,1.1777161693783006e-20,1.6099272266425564e-20,1.6746308082510977e-20,1.6093596558583547e-20,1.6115140585058646e-20,1.2239676517111313,1.2195616883116882,1.3285425155366581,1.2185882682545486,1.2240363857430159,1.2253051002213606,1.2253367189806925,1.2257926288047767,1.225906606260798,1.0,0.03400000000000001,0.06625000000000002,0.89975,0.06691666666666668,0.03183333333333334,0.014499999999999999,0.0,0.03400000000000001,1.2195616883116884,0.8314285714285714,0.10017792468659086,,0.0
1e-10,80,4,primary,paired_mean,0.0,0.01,True,2.0,1.1879260472489501e-20,1.6215439485862354e-20,1.6745501151052524e-20,1.6158682407442216e-20,1.64324007358582e-20,1.2565976847209843,1.2195616883116884,1.3082843060457443,1.2103087008156506,1.2571303454931002,1.2668250126661345,1.2680368460627636,1.269006312780067,1.2692486794593931,1.0,0.44083333333333335,0.5591666666666667,0.0,0.5691666666666667,0.35250000000000004,0.07833333333333332,0.0,0.44083333333333335,1.2195616883116884,0.8314285714285714,0.010195487939655253,,0.0
1e-10,80,4,primary,paired_mean,0.0,0.05,True,10.0,1.1788536943644145e-20,1.611222265227659e-20,1.674635405887988e-20,1.610087123659256e-20,1.639052820944266e-20,1.2638558755663893,1.2195616883116882,1.3262034598898063,1.217626037092046,1.2659638779321076,1.2706697410825873,1.2712214109398212,1.2716627468256079,1.2717730807970549,1.0,0.43333333333333335,0.5666666666666667,0.0,0.5686666666666668,0.41566666666666663,0.015666666666666666,0.0,0.43333333333333335,1.2195616883116884,0.8314285714285715,0.0501877805136601,,0.0
1e-10,80,4,primary,paired_mean,0.0,0.1,True,20.0,1.1777161693783006e-20,1.6099272266425564e-20,1.6746308082510977e-20,1.6093596558583547e-20,1.6384262783711443e-20,1.2643886354134677,1.2195616883116882,1.3285425155366581,1.2185882682545486,1.2656018342095139,1.2693933498622954,1.271109840346336,1.2717747358076537,1.2719409596729832,1.0,0.4288333333333334,0.5711666666666667,0.0,0.5721666666666667,0.42,0.007833333333333333,0.0,0.4288333333333334,1.2195616883116884,0.8314285714285714,0.10017792468659086,,0.0
1e-10,80,4,primary,paired_mean,0.2,0.01,True,2.0,1.1879260472489501e-20,1.6215439485862354e-20,1.6745501151052524e-20,1.6158682407442216e-20,1.6263836727527205e-20,1.230985483485923,1.2195616883116884,1.3082843060457443,1.2103087008156506,1.2312084177480236,1.2353058935786259,1.2358180780574513,1.2362278256405113,1.2363302625362764,1.0,0.15166666666666664,0.2233333333333333,0.625,0.22833333333333336,0.105,0.12,0.0,0.15166666666666664,1.2195616883116884,0.8314285714285714,0.010195487939655253,,0.0
1e-10,80,4,primary,paired_mean,0.2,0.05,True,10.0,1.1788536943644145e-20,1.611222265227659e-20,1.674635405887988e-20,1.610087123659256e-20,1.6173343634548078e-20,1.2334723042929359,1.2195616883116882,1.3262034598898063,1.217626037092046,1.233908239832828,1.237247787526269,1.2379348741785707,1.2384845435004124,1.2386219608308726,1.0,0.12133333333333333,0.20983333333333332,0.6688333333333333,0.21083333333333332,0.11199999999999999,0.023999999999999997,0.0,0.12133333333333333,1.2195616883116884,0.8314285714285715,0.0501877805136601,,0.0
1e-10,80,4,primary,paired_mean,0.2,0.1,True,20.0,1.1777161693783006e-20,1.6099272266425564e-20,1.6746308082510977e-20,1.6093596558583547e-20,1.6162480149684152e-20,1.2343237858351273,1.2195616883116882,1.3285425155366581,1.2185882682545486,1.2351180699819848,1.2375499529201048,1.2384444360292528,1.2394388875143534,1.2396875003856282,1.0,0.11916666666666668,0.20583333333333334,0.6749999999999999,0.20633333333333334,0.1145,0.011999999999999999,0.0,0.11916666666666668,1.2195616883116884,0.8314285714285714,0.10017792468659086,,0.0
1e-10,80,4,primary,paired_mean,0.3333333333333333,0.01,True,2.0,1.1879260472489501e-20,1.6215439485862354e-20,1.6745501151052524e-20,1.6158682407442216e-20,1.623900502757872e-20,1.226136256445321,1.2195616883116884,1.3082843060457443,1.2103087008156506,1.2262813031576218,1.2290781084163072,1.2294277090736427,1.2297073895995112,1.2297773097309783,1.0,0.09250000000000001,0.13166666666666665,0.7758333333333333,0.13916666666666666,0.06,0.13416666666666668,0.0,0.09250000000000001,1.2195616883116884,0.8314285714285714,0.010195487939655253,,0.0
1e-10,80,4,primary,paired_mean,0.3333333333333333,0.05,True,10.0,1.1788536943644145e-20,1.611222265227659e-20,1.674635405887988e-20,1.610087123659256e-20,1.6144501125970403e-20,1.2276576769018668,1.2195616883116882,1.3262034598898063,1.217626037092046,1.2278936768714483,1.2302671293359972,1.2308813964486545,1.2313728101387802,1.2314956635613117,1.0,0.06933333333333334,0.12483333333333331,0.8058333333333333,0.12633333333333333,0.06283333333333334,0.026833333333333334,0.0,0.06933333333333334,1.2195616883116884,0.8314285714285715,0.0501877805136601,,0.0
1e-10,80,4,primary,paired_mean,0.3333333333333333,0.1,True,20.0,1.1777161693783006e-20,1.6099272266425564e-20,1.6746308082510977e-20,1.6093596558583547e-20,1.6132367497843658e-20,1.2280534641093472,1.2195616883116882,1.3285425155366581,1.2185882682545486,1.2278698790056166,1.2306602299659979,1.2311369271668962,1.2314269219417013,1.2314994206354026,1.0,0.0665,0.1235,0.8099999999999999,0.12425000000000001,0.06325,0.013416666666666667,0.0,0.0665,1.2195616883116884,0.8314285714285714,0.10017792468659086,,0.0
1e-10,80,4,primary,paired_mean,0.5,0.01,True,2.0,1.1879260472489501e-20,1.6215439485862354e-20,1.6745501151052524e-20,1.6158682407442216e-20,1.622457979378797e-20,1.2226206099085963,1.2195616883116884,1.3082843060457443,1.2103087008156506,1.2227033683254118,1.224015018845221,1.2241789751601975,1.2243101402121783,1.2243429314751735,1.0,0.050833333333333335,0.07416666666666667,0.875,0.08083333333333334,0.029166666666666664,0.145,0.0,0.050833333333333335,1.2195616883116884,0.8314285714285714,0.010195487939655253,,0.0
1e-10,80,4,primary,paired_mean,0.5,0.05,True,10.0,1.1788536943644145e-20,1.611222265227659e-20,1.674635405887988e-20,1.610087123659256e-20,1.6127371076495128e-20,1.2236477165156192,1.2195616883116882,1.3262034598898063,1.217626037092046,1.2240521273862084,1.2249743885965927,1.225085163334553,1.225173783124921,1.225195938072513,1.0,0.035333333333333335,0.06733333333333333,0.8973333333333334,0.06866666666666667,0.031000000000000003,0.028999999999999998,0.0,0.035333333333333335,1.2195616883116884,0.8314285714285715,0.0501877805136601,,0.0
1e-10,80,4,primary,paired_mean,0.5,0.1,True,20.0,1.1777161693783006e-20,1.6099272266425564e-20,1.6746308082510977e-20,1.6093596558583547e-20,1.6115140585058646e-20,1.2239676517111313,1.2195616883116882,1.3285425155366581,1.2185882682545486,1.2240363857430159,1.2253051002213606,1.2253367189806925,1.2257926288047767,1.225906606260798,1.0,0.03400000000000001,0.06625000000000002,0.89975,0.06691666666666668,0.03183333333333334,0.014499999999999999,0.0,0.03400000000000001,1.2195616883116884,0.8314285714285714,0.10017792468659086,,0.0
1e-10,80,4,primary,sample_variance,0.0,0.01,True,2.0,1.1879260472489501e-20,1.6215439485862354e-20,1.6745501151052524e-20,1.6158682407442216e-20,1.6446464739717855e-20,1.2589296226873292,1.2195616883116884,1.3082843060457443,1.2103087008156506,1.259482132550948,1.2687536045890664,1.269912538593831,1.270839685797643,1.271071472598596,1.0,0.46166666666666667,0.5383333333333332,0.0,0.5483333333333333,0.37333333333333335,0.07833333333333332,0.0,0.46166666666666667,1.2195616883116884,0.8314285714285714,0.010195487939655253,,0.0
1e-10,80,4,primary,sample_variance,0.0,0.05,True,10.0,1.1788536943644145e-20,1.611222265227659e-20,1.674635405887988e-20,1.610087123659256e-20,1.6393629565312076e-20,1.2635222874626564,1.2195616883116882,1.3262034598898063,1.217626037092046,1.2655470647050144,1.269743863888101,1.271101769350781,1.272188093720925,1.272459674813461,1.0,0.43533333333333335,0.5646666666666668,0.0,0.5666666666666667,0.4176666666666667,0.015666666666666666,0.0,0.43533333333333335,1.2195616883116884,0.8314285714285715,0.0501877805136601,,0.0
1e-10,80,4,primary,sample_variance,0.0,0.1,True,20.0,1.1777161693783006e-20,1.6099272266425564e-20,1.6746308082510977e-20,1.6093596558583547e-20,1.6386445305155373e-20,1.2647712001012594,1.2195616883116882,1.3285425155366581,1.2185882682545486,1.2663307099890297,1.2699884504077064,1.2705748170636484,1.2728930120829371,1.2734725608377593,1.0,0.43291666666666667,0.5670833333333333,0.0,0.5680833333333333,0.42408333333333337,0.007833333333333333,0.0,0.43291666666666667,1.2195616883116884,0.8314285714285714,0.10017792468659086,,0.0
1e-10,80,4,primary,sample_variance,0.2,0.01,True,2.0,1.1879260472489501e-20,1.6215439485862354e-20,1.6745501151052524e-20,1.6158682407442216e-20,1.624041866901281e-20,1.2267906289351969,1.2195616883116884,1.3082843060457443,1.2103087008156506,1.226957731794354,1.2295980940829532,1.2299281393690282,1.230192175597888,1.2302581846551028,1.0,0.10583333333333333,0.17250000000000001,0.7216666666666667,0.17333333333333334,0.06666666666666667,0.1275,0.0,0.10583333333333333,1.2195616883116884,0.8314285714285714,0.010195487939655253,,0.0
1e-10,80,4,primary,sample_variance,0.2,0.05,True,10.0,1.1788536943644145e-20,1.611222265227659e-20,1.674635405887988e-20,1.610087123659256e-20,1.6147404880157446e-20,1.2284198929996064,1.2195616883116882,1.3262034598898063,1.217626037092046,1.2291374602970428,1.230343535843711,1.2306922657451629,1.2309712496663243,1.2310409956466148,1.0,0.07683333333333332,0.1718333333333333,0.7513333333333332,0.17199999999999996,0.069,0.0255,0.0,0.07683333333333332,1.2195616883116884,0.8314285714285715,0.0501877805136601,,0.0
1e-10,80,4,primary,sample_variance,0.2,0.1,True,20.0,1.1777161693783006e-20,1.6099272266425564e-20,1.6746308082510977e-20,1.6093596558583547e-20,1.6136863876012063e-20,1.2287951178304277,1.2195616883116882,1.3285425155366581,1.2185882682545486,1.2293549276889324,1.2308979407660994,1.231419961486923,1.2316595932880408,1.23171950123832,1.0,0.07383333333333335,0.16491666666666668,0.76125,0.165,0.06991666666666668,0.01275,0.0,0.07383333333333335,1.2195616883116884,0.8314285714285714,0.10017792468659086,,0.0
1e-10,80,4,primary,sample_variance,0.3333333333333333,0.01,True,2.0,1.1879260472489501e-20,1.6215439485862354e-20,1.6745501151052524e-20,1.6158682407442216e-20,1.6221213068984738e-20,1.222329776654025,1.2195616883116884,1.3082843060457443,1.2103087008156506,1.2224123435853789,1.2238040456010009,1.2239780083529537,1.2241171785545157,1.2241519711049065,1.0,0.04750000000000001,0.08916666666666667,0.8633333333333333,0.09000000000000001,0.025833333333333333,0.145,0.0,0.04750000000000001,1.2195616883116884,0.8314285714285714,0.010195487939655253,,0.0
1e-10,80,4,primary,sample_variance,0.3333333333333333,0.05,True,10.0,1.1788536943644145e-20,1.611222265227659e-20,1.674635405887988e-20,1.610087123659256e-20,1.6126224286122122e-20,1.2234812618722133,1.2195616883116882,1.3262034598898063,1.217626037092046,1.2238753376375713,1.2252080309509115,1.2256218426650485,1.2259528920363583,1.2260356543791857,1.0,0.033499999999999995,0.08983333333333333,0.8766666666666666,0.09000000000000001,0.02916666666666667,0.028999999999999998,0.0,0.033499999999999995,1.2195616883116884,0.8314285714285715,0.0501877805136601,,0.0
1e-10,80,4,primary,sample_variance,0.3333333333333333,0.1,True,20.0,1.1777161693783006e-20,1.6099272266425564e-20,1.6746308082510977e-20,1.6093596558583547e-20,1.611465906308455e-20,1.2236238575631875,1.2195616883116882,1.3285425155366581,1.2185882682545486,1.2237209466672447,1.225345637152756,1.2256862567090148,1.2260235624799807,1.2261078889227222,1.0,0.03200000000000001,0.08833333333333333,0.8796666666666667,0.08841666666666669,0.029833333333333337,0.014499999999999999,0.0,0.03200000000000001,1.2195616883116884,0.8314285714285714,0.10017792468659086,,0.0
